 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.027,0.689,0.013,0.062,0.180,0.097,0.078,0.578,0.609,0.210,0.214,0.183,0.116,0.065,0.091,0.000,0.042,0.510,0.592,0.000,0.667,0.224,0.311,0.104,0.104,0.033,0.533,0.380,0.014,0.393
model.000.01.pdb,0.119,0.226,0.031,0.298,0.525,0.333,0.450,0.200,0.167,0.016,0.462,0.579,0.435,0.315,0.452,0.000,0.312,0.189,0.136,0.068,0.229,0.500,0.116,0.400,0.465,0.186,0.289,0.094,0.173,0.117
model.000.02.pdb,0.231,0.097,0.209,0.600,0.630,0.414,0.500,0.175,0.149,0.000,0.479,0.609,0.600,0.604,0.667,0.000,0.638,0.185,0.110,0.242,0.123,0.609,0.148,0.750,0.750,0.226,0.180,0.143,0.415,0.080
model.000.03.pdb,0.037,0.673,0.000,0.071,0.164,0.090,0.071,0.426,0.569,0.306,0.175,0.149,0.137,0.060,0.099,0.000,0.053,0.538,0.556,0.000,0.583,0.203,0.204,0.096,0.096,0.046,0.389,0.316,0.026,0.474
model.000.04.pdb,0.000,0.660,0.000,0.036,0.156,0.052,0.076,0.521,0.689,0.328,0.207,0.141,0.068,0.050,0.072,0.000,0.056,0.583,0.702,0.000,0.714,0.177,0.326,0.101,0.070,0.000,0.392,0.449,0.000,0.404
model.000.05.pdb,0.013,0.739,0.000,0.060,0.188,0.064,0.058,0.562,0.625,0.234,0.220,0.190,0.125,0.075,0.101,0.000,0.068,0.625,0.673,0.000,0.682,0.230,0.312,0.114,0.114,0.015,0.521,0.431,0.000,0.367
model.000.06.pdb,0.075,0.246,0.058,0.333,0.675,0.254,0.362,0.320,0.278,0.014,0.658,0.692,0.469,0.351,0.489,0.000,0.408,0.302,0.217,0.062,0.300,0.650,0.256,0.468,0.533,0.140,0.391,0.231,0.155,0.123
model.000.07.pdb,0.617,0.027,0.069,0.292,0.127,0.472,0.236,0.000,0.043,0.028,0.063,0.111,0.206,0.227,0.183,0.060,0.159,0.000,0.027,0.177,0.030,0.045,0.000,0.197,0.123,0.564,0.000,0.000,0.420,0.242
model.000.08.pdb,0.266,0.067,0.281,0.679,0.551,0.456,0.553,0.119,0.114,0.000,0.385,0.531,0.620,0.720,0.617,0.000,0.733,0.114,0.079,0.300,0.088,0.500,0.105,0.696,0.696,0.200,0.141,0.123,0.462,0.038
model.000.09.pdb,0.000,0.519,0.000,0.011,0.087,0.012,0.014,0.451,0.604,0.472,0.127,0.057,0.013,0.012,0.027,0.014,0.013,0.540,0.653,0.000,0.553,0.121,0.292,0.041,0.027,0.000,0.309,0.440,0.000,0.421
model.000.10.pdb,0.409,0.082,0.270,0.741,0.517,0.557,0.491,0.115,0.111,0.000,0.377,0.500,0.525,0.633,0.571,0.000,0.607,0.125,0.068,0.324,0.117,0.450,0.087,0.636,0.579,0.300,0.133,0.090,0.544,0.119
model.000.11.pdb,0.029,0.327,0.000,0.219,0.444,0.180,0.216,0.422,0.314,0.030,0.488,0.488,0.346,0.230,0.354,0.000,0.241,0.367,0.291,0.015,0.312,0.600,0.300,0.314,0.367,0.078,0.512,0.216,0.048,0.127
model.000.12.pdb,0.027,0.644,0.000,0.078,0.207,0.116,0.155,0.408,0.440,0.237,0.200,0.232,0.154,0.096,0.129,0.000,0.091,0.440,0.434,0.000,0.545,0.255,0.163,0.108,0.143,0.071,0.367,0.218,0.014,0.434
model.000.13.pdb,0.239,0.065,0.333,0.625,0.529,0.371,0.471,0.116,0.111,0.000,0.370,0.510,0.509,0.725,0.592,0.000,0.739,0.127,0.063,0.333,0.086,0.481,0.083,0.600,0.600,0.133,0.136,0.087,0.368,0.037
model.000.14.pdb,0.000,0.646,0.025,0.048,0.154,0.025,0.029,0.609,0.638,0.279,0.224,0.138,0.096,0.076,0.087,0.000,0.069,0.674,0.761,0.000,0.587,0.194,0.442,0.100,0.085,0.000,0.532,0.565,0.000,0.306
model.000.15.pdb,0.241,0.060,0.141,0.600,0.558,0.396,0.561,0.138,0.095,0.000,0.432,0.571,0.674,0.604,0.811,0.000,0.568,0.150,0.090,0.169,0.083,0.500,0.125,0.568,0.605,0.267,0.143,0.123,0.340,0.014
model.000.16.pdb,0.000,0.207,0.125,0.000,0.015,0.000,0.000,0.204,0.236,0.255,0.051,0.016,0.000,0.000,0.000,0.000,0.000,0.214,0.286,0.030,0.231,0.016,0.233,0.000,0.000,0.000,0.189,0.340,0.000,0.108
model.000.17.pdb,0.681,0.013,0.212,0.526,0.233,0.688,0.392,0.000,0.013,0.000,0.077,0.159,0.317,0.424,0.321,0.042,0.333,0.000,0.000,0.382,0.000,0.123,0.000,0.288,0.246,0.488,0.000,0.000,0.574,0.143
model.000.18.pdb,0.387,0.076,0.261,0.843,0.528,0.600,0.529,0.127,0.107,0.000,0.375,0.509,0.593,0.750,0.688,0.000,0.627,0.137,0.074,0.339,0.097,0.481,0.079,0.729,0.694,0.291,0.147,0.083,0.558,0.061
model.000.19.pdb,0.206,0.136,0.149,0.527,0.732,0.444,0.581,0.207,0.159,0.000,0.523,0.667,0.583,0.558,0.732,0.000,0.553,0.217,0.116,0.177,0.190,0.556,0.137,0.622,0.587,0.173,0.236,0.133,0.291,0.069
model.000.20.pdb,0.698,0.014,0.175,0.528,0.236,0.667,0.383,0.000,0.000,0.000,0.085,0.175,0.327,0.418,0.333,0.015,0.296,0.000,0.000,0.321,0.000,0.117,0.000,0.296,0.250,0.611,0.000,0.000,0.659,0.121
model.000.21.pdb,0.130,0.536,0.000,0.067,0.139,0.156,0.097,0.373,0.474,0.349,0.164,0.125,0.087,0.057,0.093,0.012,0.050,0.424,0.467,0.012,0.538,0.141,0.169,0.091,0.077,0.091,0.274,0.274,0.065,0.692
model.000.22.pdb,0.072,0.281,0.056,0.302,0.605,0.246,0.320,0.308,0.246,0.014,0.548,0.659,0.480,0.295,0.468,0.000,0.315,0.315,0.210,0.060,0.288,0.619,0.217,0.420,0.449,0.093,0.435,0.179,0.131,0.119
model.000.23.pdb,0.241,0.092,0.177,0.538,0.675,0.396,0.524,0.179,0.131,0.000,0.500,0.650,0.600,0.571,0.718,0.000,0.605,0.190,0.106,0.232,0.121,0.535,0.125,0.643,0.605,0.163,0.185,0.123,0.367,0.058
model.000.24.pdb,0.013,0.562,0.000,0.091,0.246,0.083,0.097,0.628,0.587,0.156,0.288,0.273,0.206,0.110,0.164,0.000,0.123,0.490,0.510,0.000,0.533,0.321,0.318,0.159,0.177,0.034,0.545,0.333,0.000,0.328
model.000.25.pdb,0.500,0.060,0.090,0.429,0.288,0.644,0.422,0.048,0.045,0.000,0.145,0.269,0.333,0.375,0.367,0.015,0.232,0.045,0.014,0.211,0.083,0.179,0.000,0.327,0.278,0.676,0.085,0.000,0.489,0.159
model.000.26.pdb,0.000,0.071,0.400,0.091,0.092,0.000,0.030,0.167,0.159,0.088,0.155,0.111,0.086,0.125,0.076,0.000,0.123,0.141,0.203,0.159,0.078,0.111,0.261,0.106,0.141,0.000,0.193,0.308,0.092,0.041
model.000.27.pdb,0.159,0.295,0.000,0.073,0.103,0.188,0.108,0.175,0.222,0.238,0.076,0.121,0.127,0.037,0.071,0.042,0.027,0.222,0.227,0.027,0.259,0.057,0.016,0.055,0.055,0.182,0.143,0.075,0.103,0.558
model.000.28.pdb,0.072,0.431,0.000,0.188,0.380,0.206,0.245,0.388,0.315,0.075,0.327,0.360,0.345,0.197,0.278,0.000,0.164,0.365,0.293,0.014,0.396,0.388,0.191,0.224,0.246,0.180,0.435,0.179,0.062,0.230
model.000.29.pdb,0.113,0.200,0.000,0.012,0.000,0.066,0.014,0.123,0.188,0.375,0.000,0.000,0.000,0.000,0.000,0.175,0.013,0.152,0.176,0.000,0.180,0.000,0.000,0.000,0.000,0.067,0.044,0.060,0.042,0.429
